Year,NLF_COUNTY_CD,CRASH_TYPE_CD,Incident_Type,Incident_Count
2020,Marion,Parked Vehicle,ODPS_TOTAL_FATALITIES_NBR,0
2020,Marion,Pedalcycles,ODPS_TOTAL_FATALITIES_NBR,0
2020,Marion,Pedestrian,ODPS_TOTAL_FATALITIES_NBR,0
2020,Marion,Right Turn,ODPS_TOTAL_FATALITIES_NBR,0
2020,Marion,Sideswipe - Meeting,ODPS_TOTAL_FATALITIES_NBR,0
2020,Marion,Sideswipe - Passing,ODPS_TOTAL_FATALITIES_NBR,0
2020,Marion,Train,ODPS_TOTAL_FATALITIES_NBR,0
2020,Marion,Unknown,ODPS_TOTAL_FATALITIES_NBR,0
2020,Marion,Falling From Or In Vehicle,ODPS_TOTAL_FATALITIES_NBR,0
2020,Marion,Other Non-Vehicle,ODPS_TOTAL_FATALITIES_NBR,0
2020,Marion,Motorized,ODPS_TOTAL_FATALITIES_NBR,9
2020,Marion,Non-motorized,ODPS_TOTAL_FATALITIES_NBR,0
2020,Morrow,Rear End,ODPS_TOTAL_FATALITIES_NBR,0
2020,Morrow,Angle,ODPS_TOTAL_FATALITIES_NBR,0
2020,Morrow,Animal,ODPS_TOTAL_FATALITIES_NBR,0
2020,Morrow,Backing,ODPS_TOTAL_FATALITIES_NBR,0
2020,Morrow,Fixed Object,ODPS_TOTAL_FATALITIES_NBR,2
2020,Morrow,Head On,ODPS_TOTAL_FATALITIES_NBR,0
2020,Morrow,Left Turn,ODPS_TOTAL_FATALITIES_NBR,0
2020,Morrow,Other Non-Collision,ODPS_TOTAL_FATALITIES_NBR,0
2020,Morrow,Other Object,ODPS_TOTAL_FATALITIES_NBR,0
2020,Morrow,Overturning,ODPS_TOTAL_FATALITIES_NBR,0
2020,Morrow,Parked Vehicle,ODPS_TOTAL_FATALITIES_NBR,0
2020,Morrow,Pedalcycles,ODPS_TOTAL_FATALITIES_NBR,0
2020,Morrow,Pedestrian,ODPS_TOTAL_FATALITIES_NBR,0
2020,Morrow,Right Turn,ODPS_TOTAL_FATALITIES_NBR,0
2020,Morrow,Sideswipe - Meeting,ODPS_TOTAL_FATALITIES_NBR,0
2020,Morrow,Sideswipe - Passing,ODPS_TOTAL_FATALITIES_NBR,0
2020,Morrow,Train,ODPS_TOTAL_FATALITIES_NBR,0
2020,Morrow,Unknown,ODPS_TOTAL_FATALITIES_NBR,0
2020,Morrow,Falling From Or In Vehicle,ODPS_TOTAL_FATALITIES_NBR,0
2020,Morrow,Other Non-Vehicle,ODPS_TOTAL_FATALITIES_NBR,0
2020,Morrow,Motorized,ODPS_TOTAL_FATALITIES_NBR,2
2020,Morrow,Non-motorized,ODPS_TOTAL_FATALITIES_NBR,0
2020,Pickaway,Rear End,ODPS_TOTAL_FATALITIES_NBR,1
2020,Pickaway,Angle,ODPS_TOTAL_FATALITIES_NBR,0
2020,Pickaway,Animal,ODPS_TOTAL_FATALITIES_NBR,0
2020,Pickaway,Backing,ODPS_TOTAL_FATALITIES_NBR,0
2020,Pickaway,Fixed Object,ODPS_TOTAL_FATALITIES_NBR,4
2020,Pickaway,Head On,ODPS_TOTAL_FATALITIES_NBR,1
2020,Pickaway,Left Turn,ODPS_TOTAL_FATALITIES_NBR,1
2020,Pickaway,Other Non-Collision,ODPS_TOTAL_FATALITIES_NBR,1
2020,Pickaway,Other Object,ODPS_TOTAL_FATALITIES_NBR,0
2020,Pickaway,Overturning,ODPS_TOTAL_FATALITIES_NBR,1
2020,Pickaway,Parked Vehicle,ODPS_TOTAL_FATALITIES_NBR,1
2020,Pickaway,Pedalcycles,ODPS_TOTAL_FATALITIES_NBR,0
2020,Pickaway,Pedestrian,ODPS_TOTAL_FATALITIES_NBR,0
2020,Pickaway,Right Turn,ODPS_TOTAL_FATALITIES_NBR,0
2020,Pickaway,Sideswipe - Meeting,ODPS_TOTAL_FATALITIES_NBR,0
2020,Pickaway,Sideswipe - Passing,ODPS_TOTAL_FATALITIES_NBR,0
2020,Pickaway,Train,ODPS_TOTAL_FATALITIES_NBR,0
2020,Pickaway,Unknown,ODPS_TOTAL_FATALITIES_NBR,0
2020,Pickaway,Falling From Or In Vehicle,ODPS_TOTAL_FATALITIES_NBR,0
2020,Pickaway,Other Non-Vehicle,ODPS_TOTAL_FATALITIES_NBR,0
2020,Pickaway,Motorized,ODPS_TOTAL_FATALITIES_NBR,10
2020,Pickaway,Non-motorized,ODPS_TOTAL_FATALITIES_NBR,0
2020,Union,Rear End,ODPS_TOTAL_FATALITIES_NBR,0
2020,Union,Angle,ODPS_TOTAL_FATALITIES_NBR,0
2020,Union,Animal,ODPS_TOTAL_FATALITIES_NBR,0
2020,Union,Backing,ODPS_TOTAL_FATALITIES_NBR,0
2020,Union,Fixed Object,ODPS_TOTAL_FATALITIES_NBR,4
2020,Union,Head On,ODPS_TOTAL_FATALITIES_NBR,2
2020,Union,Left Turn,ODPS_TOTAL_FATALITIES_NBR,2
2020,Union,Other Non-Collision,ODPS_TOTAL_FATALITIES_NBR,0
2020,Union,Other Object,ODPS_TOTAL_FATALITIES_NBR,0
2020,Union,Overturning,ODPS_TOTAL_FATALITIES_NBR,2
2020,Union,Parked Vehicle,ODPS_TOTAL_FATALITIES_NBR,0
2020,Union,Pedalcycles,ODPS_TOTAL_FATALITIES_NBR,0
2020,Union,Pedestrian,ODPS_TOTAL_FATALITIES_NBR,0
2020,Union,Right Turn,ODPS_TOTAL_FATALITIES_NBR,0
2020,Union,Sideswipe - Meeting,ODPS_TOTAL_FATALITIES_NBR,0
2020,Union,Sideswipe - Passing,ODPS_TOTAL_FATALITIES_NBR,0
2020,Union,Train,ODPS_TOTAL_FATALITIES_NBR,0
2020,Union,Unknown,ODPS_TOTAL_FATALITIES_NBR,0
2020,Union,Falling From Or In Vehicle,ODPS_TOTAL_FATALITIES_NBR,0
2020,Union,Other Non-Vehicle,ODPS_TOTAL_FATALITIES_NBR,0
2020,Union,Motorized,ODPS_TOTAL_FATALITIES_NBR,10
2020,Union,Non-motorized,ODPS_TOTAL_FATALITIES_NBR,0
2021,Delaware,Rear End,ODPS_TOTAL_FATALITIES_NBR,1
2021,Delaware,Angle,ODPS_TOTAL_FATALITIES_NBR,2
2021,Delaware,Animal,ODPS_TOTAL_FATALITIES_NBR,0
2021,Delaware,Backing,ODPS_TOTAL_FATALITIES_NBR,0
2021,Delaware,Fixed Object,ODPS_TOTAL_FATALITIES_NBR,2
2021,Delaware,Head On,ODPS_TOTAL_FATALITIES_NBR,4
2021,Delaware,Left Turn,ODPS_TOTAL_FATALITIES_NBR,1
2021,Delaware,Other Non-Collision,ODPS_TOTAL_FATALITIES_NBR,0
2021,Delaware,Other Object,ODPS_TOTAL_FATALITIES_NBR,0
2021,Delaware,Overturning,ODPS_TOTAL_FATALITIES_NBR,0
2021,Delaware,Parked Vehicle,ODPS_TOTAL_FATALITIES_NBR,0
2021,Delaware,Pedalcycles,ODPS_TOTAL_FATALITIES_NBR,0
2021,Delaware,Pedestrian,ODPS_TOTAL_FATALITIES_NBR,2
2021,Delaware,Right Turn,ODPS_TOTAL_FATALITIES_NBR,0
2021,Delaware,Sideswipe - Meeting,ODPS_TOTAL_FATALITIES_NBR,0
2021,Delaware,Sideswipe - Passing,ODPS_TOTAL_FATALITIES_NBR,0
2021,Delaware,Train,ODPS_TOTAL_FATALITIES_NBR,0
2021,Delaware,Unknown,ODPS_TOTAL_FATALITIES_NBR,0
2021,Delaware,Falling From Or In Vehicle,ODPS_TOTAL_FATALITIES_NBR,0
2021,Delaware,Other Non-Vehicle,ODPS_TOTAL_FATALITIES_NBR,0
2021,Delaware,Motorized,ODPS_TOTAL_FATALITIES_NBR,10
2021,Delaware,Non-motorized,ODPS_TOTAL_FATALITIES_NBR,2
2021,Fairfield,Rear End,ODPS_TOTAL_FATALITIES_NBR,2
2021,Fairfield,Angle,ODPS_TOTAL_FATALITIES_NBR,2
2021,Fairfield,Animal,ODPS_TOTAL_FATALITIES_NBR,0
2021,Fairfield,Backing,ODPS_TOTAL_FATALITIES_NBR,0
2021,Fairfield,Fixed Object,ODPS_TOTAL_FATALITIES_NBR,3
2021,Fairfield,Head On,ODPS_TOTAL_FATALITIES_NBR,6
2021,Fairfield,Left Turn,ODPS_TOTAL_FATALITIES_NBR,0
2021,Fairfield,Other Non-Collision,ODPS_TOTAL_FATALITIES_NBR,1
2021,Fairfield,Other Object,ODPS_TOTAL_FATALITIES_NBR,0
2021,Fairfield,Overturning,ODPS_TOTAL_FATALITIES_NBR,4
2021,Fairfield,Parked Vehicle,ODPS_TOTAL_FATALITIES_NBR,0
2021,Fairfield,Pedalcycles,ODPS_TOTAL_FATALITIES_NBR,0
2021,Fairfield,Pedestrian,ODPS_TOTAL_FATALITIES_NBR,3
2021,Fairfield,Right Turn,ODPS_TOTAL_FATALITIES_NBR,0
2021,Fairfield,Sideswipe - Meeting,ODPS_TOTAL_FATALITIES_NBR,0
2021,Fairfield,Sideswipe - Passing,ODPS_TOTAL_FATALITIES_NBR,0
2021,Fairfield,Train,ODPS_TOTAL_FATALITIES_NBR,0
2021,Fairfield,Unknown,ODPS_TOTAL_FATALITIES_NBR,0
2021,Fairfield,Falling From Or In Vehicle,ODPS_TOTAL_FATALITIES_NBR,0
2021,Fairfield,Other Non-Vehicle,ODPS_TOTAL_FATALITIES_NBR,0
2021,Fairfield,Motorized,ODPS_TOTAL_FATALITIES_NBR,18
2021,Fairfield,Non-motorized,ODPS_TOTAL_FATALITIES_NBR,3
2021,Franklin,Rear End,ODPS_TOTAL_FATALITIES_NBR,8
2021,Franklin,Angle,ODPS_TOTAL_FATALITIES_NBR,14
2021,Franklin,Animal,ODPS_TOTAL_FATALITIES_NBR,0
2021,Franklin,Backing,ODPS_TOTAL_FATALITIES_NBR,0
2021,Franklin,Fixed Object,ODPS_TOTAL_FATALITIES_NBR,30
2021,Franklin,Head On,ODPS_TOTAL_FATALITIES_NBR,19
2021,Franklin,Left Turn,ODPS_TOTAL_FATALITIES_NBR,3
2021,Franklin,Other Non-Collision,ODPS_TOTAL_FATALITIES_NBR,1
2021,Franklin,Other Object,ODPS_TOTAL_FATALITIES_NBR,0
2021,Franklin,Overturning,ODPS_TOTAL_FATALITIES_NBR,3
2021,Franklin,Parked Vehicle,ODPS_TOTAL_FATALITIES_NBR,4
2021,Franklin,Pedalcycles,ODPS_TOTAL_FATALITIES_NBR,4
2021,Franklin,Pedestrian,ODPS_TOTAL_FATALITIES_NBR,32
2021,Franklin,Right Turn,ODPS_TOTAL_FATALITIES_NBR,0
2021,Franklin,Sideswipe - Meeting,ODPS_TOTAL_FATALITIES_NBR,0
2021,Franklin,Sideswipe - Passing,ODPS_TOTAL_FATALITIES_NBR,8
2021,Franklin,Train,ODPS_TOTAL_FATALITIES_NBR,0
2021,Franklin,Unknown,ODPS_TOTAL_FATALITIES_NBR,0
2021,Franklin,Falling From Or In Vehicle,ODPS_TOTAL_FATALITIES_NBR,0
2021,Franklin,Other Non-Vehicle,ODPS_TOTAL_FATALITIES_NBR,0
2021,Franklin,Motorized,ODPS_TOTAL_FATALITIES_NBR,90
2021,Franklin,Non-motorized,ODPS_TOTAL_FATALITIES_NBR,36
2021,Knox,Rear End,ODPS_TOTAL_FATALITIES_NBR,0
2021,Knox,Angle,ODPS_TOTAL_FATALITIES_NBR,1
2021,Knox,Animal,ODPS_TOTAL_FATALITIES_NBR,1
2021,Knox,Backing,ODPS_TOTAL_FATALITIES_NBR,0
2021,Knox,Fixed Object,ODPS_TOTAL_FATALITIES_NBR,2
2021,Knox,Head On,ODPS_TOTAL_FATALITIES_NBR,1
2021,Knox,Left Turn,ODPS_TOTAL_FATALITIES_NBR,0
2021,Knox,Other Non-Collision,ODPS_TOTAL_FATALITIES_NBR,0
2021,Knox,Other Object,ODPS_TOTAL_FATALITIES_NBR,0
2021,Knox,Overturning,ODPS_TOTAL_FATALITIES_NBR,0
2021,Knox,Parked Vehicle,ODPS_TOTAL_FATALITIES_NBR,0
2021,Knox,Pedalcycles,ODPS_TOTAL_FATALITIES_NBR,0
2021,Knox,Pedestrian,ODPS_TOTAL_FATALITIES_NBR,0
2021,Knox,Right Turn,ODPS_TOTAL_FATALITIES_NBR,0
2021,Knox,Sideswipe - Meeting,ODPS_TOTAL_FATALITIES_NBR,0
2021,Knox,Sideswipe - Passing,ODPS_TOTAL_FATALITIES_NBR,0
2021,Knox,Train,ODPS_TOTAL_FATALITIES_NBR,0
2021,Knox,Unknown,ODPS_TOTAL_FATALITIES_NBR,0
2021,Knox,Falling From Or In Vehicle,ODPS_TOTAL_FATALITIES_NBR,0
2021,Knox,Other Non-Vehicle,ODPS_TOTAL_FATALITIES_NBR,0
2021,Knox,Motorized,ODPS_TOTAL_FATALITIES_NBR,5
2021,Knox,Non-motorized,ODPS_TOTAL_FATALITIES_NBR,0
2021,Licking,Rear End,ODPS_TOTAL_FATALITIES_NBR,1
2021,Licking,Angle,ODPS_TOTAL_FATALITIES_NBR,2
2021,Licking,Animal,ODPS_TOTAL_FATALITIES_NBR,1
2021,Licking,Backing,ODPS_TOTAL_FATALITIES_NBR,0
2021,Licking,Fixed Object,ODPS_TOTAL_FATALITIES_NBR,11
2021,Licking,Head On,ODPS_TOTAL_FATALITIES_NBR,4
2021,Licking,Left Turn,ODPS_TOTAL_FATALITIES_NBR,1
2021,Licking,Other Non-Collision,ODPS_TOTAL_FATALITIES_NBR,0
2021,Licking,Other Object,ODPS_TOTAL_FATALITIES_NBR,0
2021,Licking,Overturning,ODPS_TOTAL_FATALITIES_NBR,1
2021,Licking,Parked Vehicle,ODPS_TOTAL_FATALITIES_NBR,1
2021,Licking,Pedalcycles,ODPS_TOTAL_FATALITIES_NBR,0
2021,Licking,Pedestrian,ODPS_TOTAL_FATALITIES_NBR,1
2021,Licking,Right Turn,ODPS_TOTAL_FATALITIES_NBR,0
2021,Licking,Sideswipe - Meeting,ODPS_TOTAL_FATALITIES_NBR,0
2021,Licking,Sideswipe - Passing,ODPS_TOTAL_FATALITIES_NBR,2
2021,Licking,Train,ODPS_TOTAL_FATALITIES_NBR,0
2021,Licking,Unknown,ODPS_TOTAL_FATALITIES_NBR,0
2021,Licking,Falling From Or In Vehicle,ODPS_TOTAL_FATALITIES_NBR,0
2021,Licking,Other Non-Vehicle,ODPS_TOTAL_FATALITIES_NBR,0
2021,Licking,Motorized,ODPS_TOTAL_FATALITIES_NBR,24
2021,Licking,Non-motorized,ODPS_TOTAL_FATALITIES_NBR,1
2021,Madison,Rear End,ODPS_TOTAL_FATALITIES_NBR,1
2021,Madison,Angle,ODPS_TOTAL_FATALITIES_NBR,0
2021,Madison,Animal,ODPS_TOTAL_FATALITIES_NBR,0
2021,Madison,Backing,ODPS_TOTAL_FATALITIES_NBR,0
2021,Madison,Fixed Object,ODPS_TOTAL_FATALITIES_NBR,0
2021,Madison,Head On,ODPS_TOTAL_FATALITIES_NBR,1
2021,Madison,Left Turn,ODPS_TOTAL_FATALITIES_NBR,0
2021,Madison,Other Non-Collision,ODPS_TOTAL_FATALITIES_NBR,0
2021,Madison,Other Object,ODPS_TOTAL_FATALITIES_NBR,0
2021,Madison,Overturning,ODPS_TOTAL_FATALITIES_NBR,0
2021,Madison,Parked Vehicle,ODPS_TOTAL_FATALITIES_NBR,0
2021,Madison,Pedalcycles,ODPS_TOTAL_FATALITIES_NBR,0
2021,Madison,Pedestrian,ODPS_TOTAL_FATALITIES_NBR,0
2021,Madison,Right Turn,ODPS_TOTAL_FATALITIES_NBR,0
2021,Madison,Sideswipe - Meeting,ODPS_TOTAL_FATALITIES_NBR,0
2021,Madison,Sideswipe - Passing,ODPS_TOTAL_FATALITIES_NBR,0
2021,Madison,Train,ODPS_TOTAL_FATALITIES_NBR,0
2021,Madison,Unknown,ODPS_TOTAL_FATALITIES_NBR,0
2021,Madison,Falling From Or In Vehicle,ODPS_TOTAL_FATALITIES_NBR,0
2021,Madison,Other Non-Vehicle,ODPS_TOTAL_FATALITIES_NBR,0
2021,Madison,Motorized,ODPS_TOTAL_FATALITIES_NBR,2
2021,Madison,Non-motorized,ODPS_TOTAL_FATALITIES_NBR,0
2021,Marion,Rear End,ODPS_TOTAL_FATALITIES_NBR,0
2021,Marion,Angle,ODPS_TOTAL_FATALITIES_NBR,4
2021,Marion,Animal,ODPS_TOTAL_FATALITIES_NBR,0
2021,Marion,Backing,ODPS_TOTAL_FATALITIES_NBR,0
2021,Marion,Fixed Object,ODPS_TOTAL_FATALITIES_NBR,3
2021,Marion,Head On,ODPS_TOTAL_FATALITIES_NBR,0
2021,Marion,Left Turn,ODPS_TOTAL_FATALITIES_NBR,1
2021,Marion,Other Non-Collision,ODPS_TOTAL_FATALITIES_NBR,1
2021,Marion,Other Object,ODPS_TOTAL_FATALITIES_NBR,0
2021,Marion,Overturning,ODPS_TOTAL_FATALITIES_NBR,1
2021,Marion,Parked Vehicle,ODPS_TOTAL_FATALITIES_NBR,0
2021,Marion,Pedalcycles,ODPS_TOTAL_FATALITIES_NBR,0
2021,Marion,Pedestrian,ODPS_TOTAL_FATALITIES_NBR,0
2021,Marion,Right Turn,ODPS_TOTAL_FATALITIES_NBR,0
2021,Marion,Sideswipe - Meeting,ODPS_TOTAL_FATALITIES_NBR,0
2021,Marion,Sideswipe - Passing,ODPS_TOTAL_FATALITIES_NBR,0
2021,Marion,Train,ODPS_TOTAL_FATALITIES_NBR,0
2021,Marion,Unknown,ODPS_TOTAL_FATALITIES_NBR,0
2021,Marion,Falling From Or In Vehicle,ODPS_TOTAL_FATALITIES_NBR,0
2021,Marion,Other Non-Vehicle,ODPS_TOTAL_FATALITIES_NBR,0
2021,Marion,Motorized,ODPS_TOTAL_FATALITIES_NBR,10
2021,Marion,Non-motorized,ODPS_TOTAL_FATALITIES_NBR,0
2021,Morrow,Rear End,ODPS_TOTAL_FATALITIES_NBR,0
2021,Morrow,Angle,ODPS_TOTAL_FATALITIES_NBR,2
2021,Morrow,Animal,ODPS_TOTAL_FATALITIES_NBR,0
2021,Morrow,Backing,ODPS_TOTAL_FATALITIES_NBR,0
2021,Morrow,Fixed Object,ODPS_TOTAL_FATALITIES_NBR,1
2021,Morrow,Head On,ODPS_TOTAL_FATALITIES_NBR,0
2021,Morrow,Left Turn,ODPS_TOTAL_FATALITIES_NBR,0
2021,Morrow,Other Non-Collision,ODPS_TOTAL_FATALITIES_NBR,0
2021,Morrow,Other Object,ODPS_TOTAL_FATALITIES_NBR,0
2021,Morrow,Overturning,ODPS_TOTAL_FATALITIES_NBR,0
2021,Morrow,Parked Vehicle,ODPS_TOTAL_FATALITIES_NBR,1
2021,Morrow,Pedalcycles,ODPS_TOTAL_FATALITIES_NBR,0
2021,Morrow,Pedestrian,ODPS_TOTAL_FATALITIES_NBR,1
2021,Morrow,Right Turn,ODPS_TOTAL_FATALITIES_NBR,0
2021,Morrow,Sideswipe - Meeting,ODPS_TOTAL_FATALITIES_NBR,0
2021,Morrow,Sideswipe - Passing,ODPS_TOTAL_FATALITIES_NBR,2
2021,Morrow,Train,ODPS_TOTAL_FATALITIES_NBR,0
2021,Morrow,Unknown,ODPS_TOTAL_FATALITIES_NBR,0
2021,Morrow,Falling From Or In Vehicle,ODPS_TOTAL_FATALITIES_NBR,0
2021,Morrow,Other Non-Vehicle,ODPS_TOTAL_FATALITIES_NBR,0
2021,Morrow,Motorized,ODPS_TOTAL_FATALITIES_NBR,6
2021,Morrow,Non-motorized,ODPS_TOTAL_FATALITIES_NBR,1
2021,Pickaway,Rear End,ODPS_TOTAL_FATALITIES_NBR,1
2021,Pickaway,Angle,ODPS_TOTAL_FATALITIES_NBR,1
2021,Pickaway,Animal,ODPS_TOTAL_FATALITIES_NBR,0
2021,Pickaway,Backing,ODPS_TOTAL_FATALITIES_NBR,0
2021,Pickaway,Fixed Object,ODPS_TOTAL_FATALITIES_NBR,3
2021,Pickaway,Head On,ODPS_TOTAL_FATALITIES_NBR,1
2021,Pickaway,Left Turn,ODPS_TOTAL_FATALITIES_NBR,0
2021,Pickaway,Other Non-Collision,ODPS_TOTAL_FATALITIES_NBR,0
2021,Pickaway,Other Object,ODPS_TOTAL_FATALITIES_NBR,0
2021,Pickaway,Overturning,ODPS_TOTAL_FATALITIES_NBR,2
2021,Pickaway,Parked Vehicle,ODPS_TOTAL_FATALITIES_NBR,0
2021,Pickaway,Pedalcycles,ODPS_TOTAL_FATALITIES_NBR,0
2021,Pickaway,Pedestrian,ODPS_TOTAL_FATALITIES_NBR,0
2021,Pickaway,Right Turn,ODPS_TOTAL_FATALITIES_NBR,2
2021,Pickaway,Sideswipe - Meeting,ODPS_TOTAL_FATALITIES_NBR,0
2021,Pickaway,Sideswipe - Passing,ODPS_TOTAL_FATALITIES_NBR,0
2021,Pickaway,Train,ODPS_TOTAL_FATALITIES_NBR,0
2021,Pickaway,Unknown,ODPS_TOTAL_FATALITIES_NBR,0
2021,Pickaway,Falling From Or In Vehicle,ODPS_TOTAL_FATALITIES_NBR,0
2021,Pickaway,Other Non-Vehicle,ODPS_TOTAL_FATALITIES_NBR,0
2021,Pickaway,Motorized,ODPS_TOTAL_FATALITIES_NBR,10
2021,Pickaway,Non-motorized,ODPS_TOTAL_FATALITIES_NBR,0
2021,Union,Rear End,ODPS_TOTAL_FATALITIES_NBR,0
2021,Union,Angle,ODPS_TOTAL_FATALITIES_NBR,1
2021,Union,Animal,ODPS_TOTAL_FATALITIES_NBR,1
2021,Union,Backing,ODPS_TOTAL_FATALITIES_NBR,0
2021,Union,Fixed Object,ODPS_TOTAL_FATALITIES_NBR,1
2021,Union,Head On,ODPS_TOTAL_FATALITIES_NBR,0
2021,Union,Left Turn,ODPS_TOTAL_FATALITIES_NBR,2
2021,Union,Other Non-Collision,ODPS_TOTAL_FATALITIES_NBR,0
2021,Union,Other Object,ODPS_TOTAL_FATALITIES_NBR,0
2021,Union,Overturning,ODPS_TOTAL_FATALITIES_NBR,0
2021,Union,Parked Vehicle,ODPS_TOTAL_FATALITIES_NBR,0
2021,Union,Pedalcycles,ODPS_TOTAL_FATALITIES_NBR,0
2021,Union,Pedestrian,ODPS_TOTAL_FATALITIES_NBR,0
2021,Union,Right Turn,ODPS_TOTAL_FATALITIES_NBR,0
2021,Union,Sideswipe - Meeting,ODPS_TOTAL_FATALITIES_NBR,0
2021,Union,Sideswipe - Passing,ODPS_TOTAL_FATALITIES_NBR,0
2021,Union,Train,ODPS_TOTAL_FATALITIES_NBR,0
2021,Union,Unknown,ODPS_TOTAL_FATALITIES_NBR,0
2021,Union,Falling From Or In Vehicle,ODPS_TOTAL_FATALITIES_NBR,0
2021,Union,Other Non-Vehicle,ODPS_TOTAL_FATALITIES_NBR,0
2021,Union,Motorized,ODPS_TOTAL_FATALITIES_NBR,5
2021,Union,Non-motorized,ODPS_TOTAL_FATALITIES_NBR,0
2022,Delaware,Rear End,ODPS_TOTAL_FATALITIES_NBR,2
2022,Delaware,Angle,ODPS_TOTAL_FATALITIES_NBR,2
2022,Delaware,Animal,ODPS_TOTAL_FATALITIES_NBR,0
2022,Delaware,Backing,ODPS_TOTAL_FATALITIES_NBR,0
2022,Delaware,Fixed Object,ODPS_TOTAL_FATALITIES_NBR,8
2022,Delaware,Head On,ODPS_TOTAL_FATALITIES_NBR,1
2022,Delaware,Left Turn,ODPS_TOTAL_FATALITIES_NBR,0
2022,Delaware,Other Non-Collision,ODPS_TOTAL_FATALITIES_NBR,0
2022,Delaware,Other Object,ODPS_TOTAL_FATALITIES_NBR,0
2022,Delaware,Overturning,ODPS_TOTAL_FATALITIES_NBR,0
2022,Delaware,Parked Vehicle,ODPS_TOTAL_FATALITIES_NBR,0
2022,Delaware,Pedalcycles,ODPS_TOTAL_FATALITIES_NBR,0
2022,Delaware,Pedestrian,ODPS_TOTAL_FATALITIES_NBR,1
2022,Delaware,Right Turn,ODPS_TOTAL_FATALITIES_NBR,0
2022,Delaware,Sideswipe - Meeting,ODPS_TOTAL_FATALITIES_NBR,0
2022,Delaware,Sideswipe - Passing,ODPS_TOTAL_FATALITIES_NBR,3
2022,Delaware,Train,ODPS_TOTAL_FATALITIES_NBR,0
2022,Delaware,Unknown,ODPS_TOTAL_FATALITIES_NBR,0
2022,Delaware,Falling From Or In Vehicle,ODPS_TOTAL_FATALITIES_NBR,0
2022,Delaware,Other Non-Vehicle,ODPS_TOTAL_FATALITIES_NBR,0
2022,Delaware,Motorized,ODPS_TOTAL_FATALITIES_NBR,16
2022,Delaware,Non-motorized,ODPS_TOTAL_FATALITIES_NBR,1
2022,Fairfield,Rear End,ODPS_TOTAL_FATALITIES_NBR,0
2022,Fairfield,Angle,ODPS_TOTAL_FATALITIES_NBR,2
2022,Fairfield,Animal,ODPS_TOTAL_FATALITIES_NBR,0
2022,Fairfield,Backing,ODPS_TOTAL_FATALITIES_NBR,1
2022,Fairfield,Fixed Object,ODPS_TOTAL_FATALITIES_NBR,5
2022,Fairfield,Head On,ODPS_TOTAL_FATALITIES_NBR,1
2022,Fairfield,Left Turn,ODPS_TOTAL_FATALITIES_NBR,0
2022,Fairfield,Other Non-Collision,ODPS_TOTAL_FATALITIES_NBR,0
2022,Fairfield,Other Object,ODPS_TOTAL_FATALITIES_NBR,0
2022,Fairfield,Overturning,ODPS_TOTAL_FATALITIES_NBR,1
2022,Fairfield,Parked Vehicle,ODPS_TOTAL_FATALITIES_NBR,0
2022,Fairfield,Pedalcycles,ODPS_TOTAL_FATALITIES_NBR,0
2022,Fairfield,Pedestrian,ODPS_TOTAL_FATALITIES_NBR,0
2022,Fairfield,Right Turn,ODPS_TOTAL_FATALITIES_NBR,1
2022,Fairfield,Sideswipe - Meeting,ODPS_TOTAL_FATALITIES_NBR,0
2022,Fairfield,Sideswipe - Passing,ODPS_TOTAL_FATALITIES_NBR,1
2022,Fairfield,Train,ODPS_TOTAL_FATALITIES_NBR,0
2022,Fairfield,Unknown,ODPS_TOTAL_FATALITIES_NBR,0
2022,Fairfield,Falling From Or In Vehicle,ODPS_TOTAL_FATALITIES_NBR,0
2022,Fairfield,Other Non-Vehicle,ODPS_TOTAL_FATALITIES_NBR,0
2022,Fairfield,Motorized,ODPS_TOTAL_FATALITIES_NBR,12
2022,Fairfield,Non-motorized,ODPS_TOTAL_FATALITIES_NBR,0
2022,Franklin,Rear End,ODPS_TOTAL_FATALITIES_NBR,5
2022,Franklin,Angle,ODPS_TOTAL_FATALITIES_NBR,17
2022,Franklin,Animal,ODPS_TOTAL_FATALITIES_NBR,1
2022,Franklin,Backing,ODPS_TOTAL_FATALITIES_NBR,0
2022,Franklin,Fixed Object,ODPS_TOTAL_FATALITIES_NBR,37
2022,Franklin,Head On,ODPS_TOTAL_FATALITIES_NBR,6
2022,Franklin,Left Turn,ODPS_TOTAL_FATALITIES_NBR,11
2022,Franklin,Other Non-Collision,ODPS_TOTAL_FATALITIES_NBR,1
2022,Franklin,Other Object,ODPS_TOTAL_FATALITIES_NBR,1
2022,Franklin,Overturning,ODPS_TOTAL_FATALITIES_NBR,3
2022,Franklin,Parked Vehicle,ODPS_TOTAL_FATALITIES_NBR,2
2022,Franklin,Pedalcycles,ODPS_TOTAL_FATALITIES_NBR,1
2022,Franklin,Pedestrian,ODPS_TOTAL_FATALITIES_NBR,35
2022,Franklin,Right Turn,ODPS_TOTAL_FATALITIES_NBR,0
2022,Franklin,Sideswipe - Meeting,ODPS_TOTAL_FATALITIES_NBR,0
2022,Franklin,Sideswipe - Passing,ODPS_TOTAL_FATALITIES_NBR,5
2022,Franklin,Train,ODPS_TOTAL_FATALITIES_NBR,0
2022,Franklin,Unknown,ODPS_TOTAL_FATALITIES_NBR,0
2022,Franklin,Falling From Or In Vehicle,ODPS_TOTAL_FATALITIES_NBR,0
